Time (CST),Uptower Heated Wind Speed (m/s),Uptower Heated Wind Direction (deg),Air Density (kg/m^3),Time (CST),Hub Wind Speed (m/s),Uptower Wind Speed 1 (m/s),Uptower Wind Speed 2 (m/s),Uptower Wind Speed 3 (m/s),Uptower Wind Direction (deg),
,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.Uptower.Heated.Wind.Speed.Avg.10M.AVG,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.Uptower.Heated.Wind.Direction.Vec.Avg,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.HUB.Air.Density,,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.HUB.Wind.Speed.10M.AVG,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.Uptower.Wind.Speed.1.10M.AVG,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.Uptower.Wind.Speed.2.10M.AVG,\\BPWind\US.RT1.DAT.xxxxxx.MET.001.Uptower.Wind.Speed,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.Uptower.Wind.Direction.Vec.Avg,x
08-Jan-22 14:00:00,12.16,326.20,1.21,08-Jan-22 14:00:00,12.76,6.74,6.83,12.83,322.40,
08-Jan-22 14:10:00,12.52,325.55,1.21,08-Jan-22 14:10:00,12.80,6.74,6.83,12.94,321.97,
08-Jan-22 14:20:00,12.53,330.02,1.21,08-Jan-22 14:20:00,12.83,6.74,6.83,13.95,324.66,
08-Jan-22 14:30:00,12.81,334.49,1.22,08-Jan-22 14:30:00,13.98,6.74,6.83,14.34,329.87,
08-Jan-22 14:40:00,13.69,335.74,1.22,08-Jan-22 14:40:00,14.41,6.74,6.83,13.70,331.28,
08-Jan-22 14:50:00,14.26,336.99,1.22,08-Jan-22 14:50:00,13.81,6.74,6.83,13.16,332.69,
08-Jan-22 15:00:00,13.51,338.23,1.22,08-Jan-22 15:00:00,13.28,6.74,6.83,13.40,334.11,
08-Jan-22 15:10:00,13.09,335.66,1.22,08-Jan-22 15:10:00,13.41,6.74,6.83,13.92,331.38,
08-Jan-22 15:20:00,13.28,329.54,1.23,08-Jan-22 15:20:00,13.91,6.74,6.83,13.14,325.21,
08-Jan-22 15:30:00,13.53,329.77,1.23,08-Jan-22 15:30:00,13.11,6.74,6.83,14.32,325.70,
08-Jan-22 15:40:00,13.06,326.75,1.23,08-Jan-22 15:40:00,14.30,6.74,6.83,14.87,322.69,
08-Jan-22 15:50:00,13.95,323.74,1.23,08-Jan-22 15:50:00,14.83,6.74,6.83,15.90,319.68,
08-Jan-22 16:00:00,14.49,329.85,1.24,08-Jan-22 16:00:00,15.88,6.74,6.83,14.93,325.99,
08-Jan-22 16:10:00,15.40,330.03,1.24,08-Jan-22 16:10:00,14.93,6.74,6.83,13.25,326.25,
08-Jan-22 16:20:00,14.74,333.07,1.24,08-Jan-22 16:20:00,13.33,6.74,6.83,12.25,328.17,
08-Jan-22 16:30:00,13.03,333.85,1.24,08-Jan-22 16:30:00,12.32,6.74,6.83,12.06,330.10,
08-Jan-22 16:40:00,12.10,329.71,1.24,08-Jan-22 16:40:00,12.01,6.74,6.83,14.33,324.59,
08-Jan-22 16:50:00,11.91,323.47,1.25,08-Jan-22 16:50:00,14.31,6.74,6.83,14.55,319.09,
08-Jan-22 17:00:00,13.77,325.61,1.25,08-Jan-22 17:00:00,14.56,6.74,6.83,13.72,322.22,
08-Jan-22 17:10:00,14.13,327.74,1.25,08-Jan-22 17:10:00,13.74,6.74,6.83,14.21,322.31,
08-Jan-22 17:20:00,13.42,327.58,1.25,08-Jan-22 17:20:00,14.18,6.74,6.83,14.01,322.40,
08-Jan-22 17:30:00,13.85,327.42,1.25,08-Jan-22 17:30:00,13.99,6.74,6.83,14.47,322.48,
08-Jan-22 17:40:00,13.55,327.26,1.26,08-Jan-22 17:40:00,14.47,6.74,6.83,13.40,322.57,
08-Jan-22 17:50:00,14.05,327.10,1.26,08-Jan-22 17:50:00,13.41,6.74,6.83,13.57,322.66,
08-Jan-22 18:00:00,13.07,326.94,1.26,08-Jan-22 18:00:00,13.62,6.74,6.83,12.85,322.75,
08-Jan-22 18:10:00,13.15,323.56,1.26,08-Jan-22 18:10:00,12.85,6.74,6.83,13.43,319.64,
08-Jan-22 18:20:00,12.52,320.18,1.27,08-Jan-22 18:20:00,13.45,6.74,6.83,14.14,314.33,
08-Jan-22 18:30:00,12.92,316.79,1.27,08-Jan-22 18:30:00,14.10,6.74,6.83,15.19,311.62,
08-Jan-22 18:40:00,13.69,319.47,1.27,08-Jan-22 18:40:00,15.18,6.74,6.83,14.61,314.27,
08-Jan-22 18:50:00,14.65,322.14,1.27,08-Jan-22 18:50:00,14.59,6.74,6.83,13.60,316.92,
08-Jan-22 19:00:00,14.03,319.07,1.27,08-Jan-22 19:00:00,13.60,6.74,6.83,13.57,313.94,
08-Jan-22 19:10:00,13.14,316.01,1.27,08-Jan-22 19:10:00,13.55,6.74,6.83,13.32,310.95,
08-Jan-22 19:20:00,13.05,315.44,1.27,08-Jan-22 19:20:00,13.33,6.74,6.83,12.68,310.30,
08-Jan-22 19:30:00,12.73,317.30,1.28,08-Jan-22 19:30:00,12.70,6.74,6.83,12.15,312.29,
08-Jan-22 19:40:00,12.21,319.16,1.28,08-Jan-22 19:40:00,12.19,6.74,6.83,12.49,314.28,
08-Jan-22 19:50:00,11.72,320.24,1.28,08-Jan-22 19:50:00,12.48,6.74,6.83,13.20,315.34,
08-Jan-22 20:00:00,12.02,321.33,1.28,08-Jan-22 20:00:00,13.20,6.74,6.83,12.40,316.40,
08-Jan-22 20:10:00,12.71,322.42,1.28,08-Jan-22 20:10:00,12.40,6.74,6.83,12.93,317.46,
08-Jan-22 20:20:00,11.99,320.99,1.28,08-Jan-22 20:20:00,12.95,6.74,6.83,12.77,316.56,
08-Jan-22 20:30:00,12.41,322.73,1.28,08-Jan-22 20:30:00,12.81,6.74,6.83,12.10,318.40,
08-Jan-22 20:40:00,12.37,324.47,1.28,08-Jan-22 20:40:00,12.16,6.74,6.83,13.14,320.24,
08-Jan-22 20:50:00,11.83,322.86,1.28,08-Jan-22 20:50:00,13.18,6.74,6.83,12.35,318.72,
08-Jan-22 21:00:00,12.59,321.25,1.28,08-Jan-22 21:00:00,12.37,6.74,6.83,11.96,317.19,
08-Jan-22 21:10:00,12.07,323.31,1.28,08-Jan-22 21:10:00,12.01,6.74,6.83,11.06,319.20,
08-Jan-22 21:20:00,11.52,322.56,1.28,08-Jan-22 21:20:00,11.11,6.74,6.83,10.55,318.24,
08-Jan-22 21:30:00,10.78,321.81,1.28,08-Jan-22 21:30:00,10.63,6.74,6.83,10.53,317.28,
08-Jan-22 21:40:00,10.29,319.38,1.29,08-Jan-22 21:40:00,10.60,6.74,6.83,10.75,314.81,
08-Jan-22 21:50:00,10.15,311.31,1.29,08-Jan-22 21:50:00,10.80,6.74,6.83,11.67,306.41,
08-Jan-22 22:00:00,10.37,311.67,1.29,08-Jan-22 22:00:00,11.70,6.74,6.83,12.77,306.50,
08-Jan-22 22:10:00,11.17,312.03,1.29,08-Jan-22 22:10:00,12.76,6.74,6.83,11.77,306.59,
08-Jan-22 22:20:00,12.20,312.40,1.29,08-Jan-22 22:20:00,11.82,6.74,6.83,12.24,306.68,
08-Jan-22 22:30:00,11.36,312.76,1.29,08-Jan-22 22:30:00,12.28,6.74,6.83,13.74,306.78,
08-Jan-22 22:40:00,11.80,308.68,1.29,08-Jan-22 22:40:00,13.76,6.74,6.83,14.18,302.97,
08-Jan-22 22:50:00,13.15,304.60,1.29,08-Jan-22 22:50:00,14.18,6.74,6.83,13.55,299.16,
08-Jan-22 23:00:00,13.60,304.51,1.29,08-Jan-22 23:00:00,13.58,6.74,6.83,12.88,299.08,
08-Jan-22 23:10:00,12.95,304.41,1.29,08-Jan-22 23:10:00,12.88,6.74,6.83,11.52,299.00,
08-Jan-22 23:20:00,12.29,301.00,1.29,08-Jan-22 23:20:00,11.54,6.74,6.83,12.20,295.57,
08-Jan-22 23:30:00,11.21,297.59,1.29,08-Jan-22 23:30:00,12.26,6.74,6.83,14.30,292.13,
08-Jan-22 23:40:00,11.91,304.20,1.29,08-Jan-22 23:40:00,14.30,6.74,6.83,14.37,298.73,
08-Jan-22 23:50:00,13.61,306.07,1.29,08-Jan-22 23:50:00,14.37,6.74,6.83,13.80,300.60,
09-Jan-22 00:00:00,13.79,307.93,1.30,09-Jan-22 00:00:00,13.78,6.74,6.83,12.83,302.47,
09-Jan-22 00:10:00,13.25,303.18,1.30,09-Jan-22 00:10:00,12.86,6.74,6.83,12.80,297.66,
09-Jan-22 00:20:00,12.34,298.42,1.30,09-Jan-22 00:20:00,12.85,6.74,6.83,12.49,292.85,
09-Jan-22 00:30:00,12.32,300.51,1.30,09-Jan-22 00:30:00,12.53,6.74,6.83,12.22,294.88,
09-Jan-22 00:40:00,12.06,297.65,1.30,09-Jan-22 00:40:00,12.27,6.74,6.83,13.38,291.79,
09-Jan-22 00:50:00,11.77,301.66,1.30,09-Jan-22 00:50:00,13.39,6.74,6.83,12.92,295.67,
09-Jan-22 01:00:00,12.89,301.34,1.30,09-Jan-22 01:00:00,12.95,6.74,6.83,13.18,295.62,
09-Jan-22 01:10:00,12.49,301.01,1.30,09-Jan-22 01:10:00,13.22,6.74,6.83,13.52,295.57,
09-Jan-22 01:20:00,12.65,302.09,1.30,09-Jan-22 01:20:00,13.57,6.74,6.83,13.68,295.52,
09-Jan-22 01:30:00,12.95,301.05,1.30,09-Jan-22 01:30:00,13.73,6.74,6.83,13.32,295.47,
09-Jan-22 01:40:00,13.18,300.02,1.30,09-Jan-22 01:40:00,13.37,6.74,6.83,13.05,294.36,
09-Jan-22 01:50:00,12.74,296.93,1.30,09-Jan-22 01:50:00,13.10,6.74,6.83,12.39,291.05,
09-Jan-22 02:00:00,12.62,289.95,1.30,09-Jan-22 02:00:00,12.52,6.74,6.83,12.55,284.72,
09-Jan-22 02:10:00,11.95,287.06,1.30,09-Jan-22 02:10:00,12.70,6.74,6.83,12.47,281.27,
09-Jan-22 02:20:00,12.19,292.17,1.30,09-Jan-22 02:20:00,12.59,6.74,6.83,11.99,286.49,
09-Jan-22 02:30:00,12.09,297.27,1.30,09-Jan-22 02:30:00,12.05,6.74,6.83,12.31,291.71,
09-Jan-22 02:40:00,11.74,296.34,1.30,09-Jan-22 02:40:00,12.34,6.74,6.83,12.55,290.63,
09-Jan-22 02:50:00,11.89,297.43,1.30,09-Jan-22 02:50:00,12.61,6.74,6.83,12.99,291.88,
09-Jan-22 03:00:00,12.14,298.53,1.30,09-Jan-22 03:00:00,13.02,6.74,6.83,13.13,293.13,
09-Jan-22 03:10:00,12.51,296.59,1.30,09-Jan-22 03:10:00,13.19,6.74,6.83,12.76,291.12,
09-Jan-22 03:20:00,12.62,294.65,1.30,09-Jan-22 03:20:00,12.84,6.74,6.83,12.60,289.11,
09-Jan-22 03:30:00,12.35,292.71,1.30,09-Jan-22 03:30:00,12.70,6.74,6.83,13.39,287.09,
09-Jan-22 03:40:00,12.17,293.88,1.30,09-Jan-22 03:40:00,13.43,6.74,6.83,13.14,288.67,
09-Jan-22 03:50:00,12.87,295.05,1.30,09-Jan-22 03:50:00,13.20,6.74,6.83,13.10,290.25,
09-Jan-22 04:00:00,12.69,297.19,1.30,09-Jan-22 04:00:00,13.10,6.74,6.83,12.36,291.82,
09-Jan-22 04:10:00,12.64,299.32,1.30,09-Jan-22 04:10:00,12.34,6.74,6.83,11.72,293.40,
09-Jan-22 04:20:00,11.97,299.70,1.30,09-Jan-22 04:20:00,11.70,6.74,6.83,11.79,294.98,
09-Jan-22 04:30:00,11.36,300.08,1.30,09-Jan-22 04:30:00,11.79,6.74,6.83,12.12,295.16,
09-Jan-22 04:40:00,11.38,300.46,1.30,09-Jan-22 04:40:00,12.11,6.74,6.83,11.80,295.34,
09-Jan-22 04:50:00,11.67,301.95,1.30,09-Jan-22 04:50:00,11.78,6.74,6.83,11.65,296.89,
09-Jan-22 05:00:00,11.40,303.44,1.30,09-Jan-22 05:00:00,11.63,6.74,6.83,11.79,298.43,
09-Jan-22 05:10:00,11.23,304.94,1.30,09-Jan-22 05:10:00,11.76,6.74,6.83,12.29,299.98,
09-Jan-22 05:20:00,11.41,306.43,1.31,09-Jan-22 05:20:00,12.23,6.74,6.83,12.34,301.52,
09-Jan-22 05:30:00,11.80,307.92,1.31,09-Jan-22 05:30:00,12.28,6.74,6.83,11.60,303.07,
09-Jan-22 05:40:00,11.92,309.41,1.31,09-Jan-22 05:40:00,11.53,6.74,6.83,10.95,304.61,
09-Jan-22 05:50:00,11.22,305.34,1.31,09-Jan-22 05:50:00,10.90,6.74,6.83,10.61,300.71,
09-Jan-22 06:00:00,10.62,307.11,1.31,09-Jan-22 06:00:00,10.56,6.74,6.83,10.54,302.56,
09-Jan-22 06:10:00,10.26,306.38,1.31,09-Jan-22 06:10:00,10.50,6.74,6.83,10.22,301.82,
09-Jan-22 06:20:00,10.23,312.87,1.31,09-Jan-22 06:20:00,10.19,6.74,6.83,9.36,307.67,
09-Jan-22 06:30:00,9.92,317.35,1.31,09-Jan-22 06:30:00,9.34,6.74,6.83,8.21,313.52,
09-Jan-22 06:40:00,9.04,315.04,1.31,09-Jan-22 06:40:00,8.18,6.74,6.83,5.51,311.67,
09-Jan-22 06:50:00,7.95,291.80,1.31,09-Jan-22 06:50:00,5.57,6.74,6.83,6.01,287.06,
09-Jan-22 07:00:00,5.53,279.93,1.31,09-Jan-22 07:00:00,6.12,6.74,6.83,7.51,274.07,
09-Jan-22 07:10:00,6.10,283.75,1.31,09-Jan-22 07:10:00,7.60,6.74,6.83,8.13,279.78,
09-Jan-22 07:20:00,7.54,290.44,1.31,09-Jan-22 07:20:00,8.20,6.74,6.83,7.13,285.50,
09-Jan-22 07:30:00,8.09,283.65,1.32,09-Jan-22 07:30:00,7.24,6.74,6.83,7.13,278.71,
09-Jan-22 07:40:00,7.22,280.71,1.32,09-Jan-22 07:40:00,7.24,6.74,6.83,6.90,276.04,
09-Jan-22 07:50:00,7.20,277.77,1.32,09-Jan-22 07:50:00,7.02,6.74,6.83,6.89,273.37,
09-Jan-22 08:00:00,6.99,267.62,1.32,09-Jan-22 08:00:00,7.07,6.74,6.83,7.48,260.75,
09-Jan-22 08:10:00,7.08,263.39,1.32,09-Jan-22 08:10:00,7.61,6.74,6.83,7.92,257.87,
09-Jan-22 08:20:00,7.66,259.16,1.32,09-Jan-22 08:20:00,8.12,6.74,6.83,7.55,254.98,
09-Jan-22 08:30:00,8.11,260.83,1.32,09-Jan-22 08:30:00,7.79,6.74,6.83,7.78,257.01,
09-Jan-22 08:40:00,7.84,262.49,1.32,09-Jan-22 08:40:00,7.97,6.74,6.83,8.36,259.04,
09-Jan-22 08:50:00,7.98,261.42,1.31,09-Jan-22 08:50:00,8.55,6.74,6.83,8.41,256.51,
09-Jan-22 09:00:00,8.52,260.34,1.31,09-Jan-22 09:00:00,8.67,6.74,6.83,8.69,256.68,
09-Jan-22 09:10:00,8.55,270.49,1.31,09-Jan-22 09:10:00,8.92,6.74,6.83,7.80,266.47,
09-Jan-22 09:20:00,8.89,273.27,1.30,09-Jan-22 09:20:00,8.02,6.74,6.83,7.02,269.09,
09-Jan-22 09:30:00,8.04,268.40,1.30,09-Jan-22 09:30:00,7.30,6.74,6.83,6.09,263.93,
09-Jan-22 09:40:00,7.26,255.74,1.30,09-Jan-22 09:40:00,6.32,6.74,6.83,5.42,251.60,
09-Jan-22 09:50:00,6.30,246.19,1.30,09-Jan-22 09:50:00,5.57,6.74,6.83,6.57,242.02,
09-Jan-22 10:00:00,5.67,255.43,1.29,09-Jan-22 10:00:00,6.79,6.74,6.83,6.19,251.87,
09-Jan-22 10:10:00,6.59,253.45,1.29,09-Jan-22 10:10:00,6.40,6.74,6.83,5.11,248.07,
09-Jan-22 10:20:00,6.41,242.25,1.29,09-Jan-22 10:20:00,5.27,6.74,6.83,3.89,237.51,
09-Jan-22 10:30:00,5.29,245.21,1.29,09-Jan-22 10:30:00,3.98,6.74,6.83,3.38,241.10,
09-Jan-22 10:40:00,4.08,245.89,1.28,09-Jan-22 10:40:00,3.53,6.74,6.83,4.27,241.55,
09-Jan-22 10:50:00,3.65,246.57,1.28,09-Jan-22 10:50:00,4.36,6.74,6.83,4.76,241.99,
09-Jan-22 11:00:00,4.54,249.73,1.28,09-Jan-22 11:00:00,4.88,6.74,6.83,2.88,244.17,
09-Jan-22 11:10:00,4.88,238.89,1.28,09-Jan-22 11:10:00,3.06,6.74,6.83,2.91,233.91,
09-Jan-22 11:20:00,3.27,228.04,1.27,09-Jan-22 11:20:00,3.08,6.74,6.83,3.54,223.64,
09-Jan-22 11:30:00,3.27,228.13,1.27,09-Jan-22 11:30:00,3.69,6.74,6.83,3.95,221.81,
09-Jan-22 11:40:00,3.93,214.73,1.27,09-Jan-22 11:40:00,3.90,6.74,6.83,3.91,209.41,
09-Jan-22 11:50:00,4.08,207.76,1.27,09-Jan-22 11:50:00,3.82,6.74,6.83,4.72,204.41,
09-Jan-22 12:00:00,4.03,208.55,1.27,09-Jan-22 12:00:00,4.62,6.74,6.83,4.97,204.74,
09-Jan-22 12:10:00,4.84,202.77,1.27,09-Jan-22 12:10:00,4.97,6.74,6.83,5.40,199.29,
09-Jan-22 12:20:00,5.07,202.43,1.26,09-Jan-22 12:20:00,5.34,6.74,6.83,5.18,198.59,
09-Jan-22 12:30:00,5.52,196.61,1.26,09-Jan-22 12:30:00,5.17,6.74,6.83,4.23,191.95,
09-Jan-22 12:40:00,5.26,198.40,1.26,09-Jan-22 12:40:00,4.16,6.74,6.83,4.49,193.86,
09-Jan-22 12:50:00,4.43,190.63,1.26,09-Jan-22 12:50:00,4.37,6.74,6.83,4.62,184.61,
09-Jan-22 13:00:00,4.61,192.16,1.26,09-Jan-22 13:00:00,4.63,6.74,6.83,3.80,186.09,
09-Jan-22 13:10:00,4.80,191.08,1.26,09-Jan-22 13:10:00,3.73,6.74,6.83,4.63,184.58,
09-Jan-22 13:20:00,4.01,180.36,1.26,09-Jan-22 13:20:00,4.55,6.74,6.83,4.41,172.85,
09-Jan-22 13:30:00,4.72,179.22,1.26,09-Jan-22 13:30:00,4.37,6.74,6.83,3.94,170.88,
09-Jan-22 13:40:00,4.57,178.08,1.25,09-Jan-22 13:40:00,3.80,6.74,6.83,4.51,168.91,
09-Jan-22 13:50:00,4.15,186.65,1.25,09-Jan-22 13:50:00,4.48,6.74,6.83,4.90,180.05,
09-Jan-22 14:00:00,4.68,186.34,1.25,09-Jan-22 14:00:00,4.88,6.74,6.83,5.89,179.78,
09-Jan-22 14:10:00,5.11,182.72,1.25,09-Jan-22 14:10:00,5.89,6.74,6.83,6.32,179.51,
09-Jan-22 14:20:00,6.01,183.79,1.25,09-Jan-22 14:20:00,6.30,6.74,6.83,5.90,179.25,
09-Jan-22 14:30:00,6.46,184.86,1.25,09-Jan-22 14:30:00,5.89,6.74,6.83,3.89,181.07,
09-Jan-22 14:40:00,6.04,191.05,1.25,09-Jan-22 14:40:00,3.86,6.74,6.83,4.32,187.90,
09-Jan-22 14:50:00,4.06,187.71,1.25,09-Jan-22 14:50:00,4.30,6.74,6.83,4.91,183.94,
09-Jan-22 15:00:00,4.43,188.09,1.25,09-Jan-22 15:00:00,4.88,6.74,6.83,4.71,183.93,
09-Jan-22 15:10:00,5.05,188.46,1.25,09-Jan-22 15:10:00,4.68,6.74,6.83,4.04,183.91,
09-Jan-22 15:20:00,4.87,192.67,1.25,09-Jan-22 15:20:00,4.04,6.74,6.83,4.65,191.04,
09-Jan-22 15:30:00,4.27,196.87,1.24,09-Jan-22 15:30:00,4.63,6.74,6.83,4.12,192.42,
09-Jan-22 15:40:00,4.78,199.49,1.24,09-Jan-22 15:40:00,4.12,6.74,6.83,4.17,196.19,
09-Jan-22 15:50:00,4.32,209.59,1.24,09-Jan-22 15:50:00,4.13,6.74,6.83,4.01,206.26,
09-Jan-22 16:00:00,4.33,213.44,1.24,09-Jan-22 16:00:00,4.15,6.74,6.83,2.95,210.49,
09-Jan-22 16:10:00,4.28,224.60,1.24,09-Jan-22 16:10:00,3.17,6.74,6.83,1.52,223.82,
09-Jan-22 16:20:00,3.38,222.73,1.24,09-Jan-22 16:20:00,1.76,6.74,6.83,2.12,229.37,
09-Jan-22 16:30:00,1.40,220.87,1.24,09-Jan-22 16:30:00,2.28,6.74,6.83,3.03,230.78,
09-Jan-22 16:40:00,1.00,232.26,1.24,09-Jan-22 16:40:00,3.13,6.74,6.83,3.28,232.18,
09-Jan-22 16:50:00,1.00,232.52,1.24,09-Jan-22 16:50:00,3.39,6.74,6.83,2.46,233.58,
09-Jan-22 17:00:00,1.00,232.78,1.24,09-Jan-22 17:00:00,2.59,6.74,6.83,2.92,235.60,
09-Jan-22 17:10:00,1.00,242.73,1.24,09-Jan-22 17:10:00,3.02,6.74,6.83,2.92,241.83,
09-Jan-22 17:20:00,1.00,246.10,1.25,09-Jan-22 17:20:00,3.02,6.74,6.83,3.10,257.96,
09-Jan-22 17:30:00,1.00,253.63,1.25,09-Jan-22 17:30:00,3.22,6.74,6.83,3.03,260.04,
09-Jan-22 17:40:00,1.00,258.40,1.25,09-Jan-22 17:40:00,3.17,6.74,6.83,2.39,262.12,
09-Jan-22 17:50:00,1.03,258.41,1.25,09-Jan-22 17:50:00,2.52,6.74,6.83,2.14,264.21,
09-Jan-22 18:00:00,1.45,275.47,1.26,09-Jan-22 18:00:00,2.20,6.74,6.83,2.46,292.76,
09-Jan-22 18:10:00,2.31,354.16,1.26,09-Jan-22 18:10:00,2.50,6.74,6.83,3.38,7.46,
09-Jan-22 18:20:00,2.76,32.66,1.27,09-Jan-22 18:20:00,3.18,6.74,6.83,4.10,30.88,
09-Jan-22 18:30:00,3.82,35.44,1.27,09-Jan-22 18:30:00,3.98,6.74,6.83,4.01,33.54,
09-Jan-22 18:40:00,3.85,33.11,1.28,09-Jan-22 18:40:00,3.91,6.74,6.83,5.23,30.73,
09-Jan-22 18:50:00,4.22,41.36,1.28,09-Jan-22 18:50:00,5.12,6.74,6.83,4.47,36.83,
09-Jan-22 19:00:00,4.95,39.87,1.28,09-Jan-22 19:00:00,4.52,6.74,6.83,4.08,35.10,
09-Jan-22 19:10:00,4.39,33.75,1.29,09-Jan-22 19:10:00,4.07,6.74,6.83,4.20,33.37,
09-Jan-22 19:20:00,4.18,46.93,1.29,09-Jan-22 19:20:00,4.23,6.74,6.83,4.49,42.72,
09-Jan-22 19:30:00,4.29,44.79,1.29,09-Jan-22 19:30:00,4.55,6.74,6.83,3.57,41.33,
09-Jan-22 19:40:00,4.26,50.28,1.29,09-Jan-22 19:40:00,3.60,6.74,6.83,4.70,47.16,
09-Jan-22 19:50:00,3.91,46.93,1.29,09-Jan-22 19:50:00,4.75,6.74,6.83,5.52,42.97,
09-Jan-22 20:00:00,4.60,43.59,1.29,09-Jan-22 20:00:00,5.67,6.74,6.83,4.94,38.78,
09-Jan-22 20:10:00,4.89,38.37,1.30,09-Jan-22 20:10:00,5.17,6.74,6.83,4.73,36.34,
09-Jan-22 20:20:00,4.40,38.93,1.30,09-Jan-22 20:20:00,4.85,6.74,6.83,4.61,36.33,
09-Jan-22 20:30:00,4.23,39.49,1.30,09-Jan-22 20:30:00,4.69,6.74,6.83,5.31,36.32,
09-Jan-22 20:40:00,4.15,40.05,1.30,09-Jan-22 20:40:00,5.50,6.74,6.83,5.65,36.30,
09-Jan-22 20:50:00,4.84,41.28,1.30,09-Jan-22 20:50:00,5.93,6.74,6.83,5.33,38.28,
09-Jan-22 21:00:00,4.84,42.51,1.30,09-Jan-22 21:00:00,5.49,6.74,6.83,4.36,37.78,
09-Jan-22 21:10:00,4.63,32.29,1.30,09-Jan-22 21:10:00,4.39,6.74,6.83,4.77,33.67,
09-Jan-22 21:20:00,3.93,44.12,1.30,09-Jan-22 21:20:00,5.04,6.74,6.83,3.50,40.99,
09-Jan-22 21:30:00,4.37,40.03,1.30,09-Jan-22 21:30:00,3.80,6.74,6.83,4.27,41.10,
09-Jan-22 21:40:00,3.25,41.48,1.30,09-Jan-22 21:40:00,4.40,6.74,6.83,4.80,38.49,
09-Jan-22 21:50:00,4.02,38.01,1.30,09-Jan-22 21:50:00,4.90,6.74,6.83,3.45,35.88,
09-Jan-22 22:00:00,4.33,34.55,1.30,09-Jan-22 22:00:00,3.46,6.74,6.83,3.16,33.27,
09-Jan-22 22:10:00,3.33,31.08,1.30,09-Jan-22 22:10:00,3.08,6.74,6.83,3.50,32.06,
09-Jan-22 22:20:00,3.00,27.62,1.30,09-Jan-22 22:20:00,3.43,6.74,6.83,3.01,25.43,
09-Jan-22 22:30:00,3.85,26.20,1.31,09-Jan-22 22:30:00,2.83,6.74,6.83,3.24,25.37,
09-Jan-22 22:40:00,3.51,35.50,1.31,09-Jan-22 22:40:00,3.20,6.74,6.83,3.22,35.54,
09-Jan-22 22:50:00,3.05,36.28,1.31,09-Jan-22 22:50:00,3.27,6.74,6.83,3.36,36.28,
09-Jan-22 23:00:00,3.29,28.90,1.31,09-Jan-22 23:00:00,3.14,6.74,6.83,3.75,34.43,
09-Jan-22 23:10:00,3.21,34.89,1.31,09-Jan-22 23:10:00,3.44,6.74,6.83,2.96,32.59,
09-Jan-22 23:20:00,4.13,34.71,1.31,09-Jan-22 23:20:00,2.85,6.74,6.83,4.88,35.14,
09-Jan-22 23:30:00,2.99,40.64,1.31,09-Jan-22 23:30:00,5.02,6.74,6.83,4.62,37.70,
09-Jan-22 23:40:00,4.46,41.19,1.31,09-Jan-22 23:40:00,4.73,6.74,6.83,2.58,37.17,
09-Jan-22 23:50:00,4.20,31.64,1.31,09-Jan-22 23:50:00,2.46,6.74,6.83,2.77,32.54,
10-Jan-22 00:00:00,2.69,30.59,1.31,10-Jan-22 00:00:00,2.55,6.74,6.83,3.54,34.92,
10-Jan-22 00:10:00,2.90,36.60,1.31,10-Jan-22 00:10:00,3.50,6.74,6.83,3.06,34.55,
10-Jan-22 00:20:00,3.34,35.45,1.31,10-Jan-22 00:20:00,3.11,6.74,6.83,2.99,36.47,
10-Jan-22 00:30:00,3.26,38.12,1.31,10-Jan-22 00:30:00,3.17,6.74,6.83,2.76,44.11,
10-Jan-22 00:40:00,2.95,62.96,1.31,10-Jan-22 00:40:00,2.94,6.74,6.83,2.73,51.75,
10-Jan-22 00:50:00,2.97,59.97,1.31,10-Jan-22 00:50:00,2.86,6.74,6.83,2.64,66.58,
10-Jan-22 01:00:00,2.97,80.50,1.31,10-Jan-22 01:00:00,2.69,6.74,6.83,3.39,90.08,
10-Jan-22 01:10:00,3.00,49.06,1.31,10-Jan-22 01:10:00,3.53,6.74,6.83,3.68,32.59,
10-Jan-22 01:20:00,3.51,26.94,1.31,10-Jan-22 01:20:00,3.74,6.74,6.83,3.41,21.36,
10-Jan-22 01:30:00,4.32,25.95,1.31,10-Jan-22 01:30:00,3.27,6.74,6.83,3.26,21.57,
10-Jan-22 01:40:00,3.81,24.97,1.31,10-Jan-22 01:40:00,3.19,6.74,6.83,2.99,21.79,
10-Jan-22 01:50:00,3.62,23.99,1.31,10-Jan-22 01:50:00,2.84,6.74,6.83,2.74,22.01,
10-Jan-22 02:00:00,3.37,21.20,1.31,10-Jan-22 02:00:00,2.61,6.74,6.83,2.29,17.53,
10-Jan-22 02:10:00,3.32,21.36,1.31,10-Jan-22 02:10:00,2.28,6.74,6.83,2.09,23.34,
10-Jan-22 02:20:00,2.59,21.53,1.31,10-Jan-22 02:20:00,2.11,6.74,6.83,1.90,29.14,
10-Jan-22 02:30:00,2.32,25.15,1.31,10-Jan-22 02:30:00,1.94,6.74,6.83,1.48,34.94,
